CD_setor,pop_15_59_ajustada,pop_60_plus_ajustada,leitos_clinicos_15_59,leitos_cirurgicos_15_59,leitos_clinicos_60+,leitos_cirurgicos_60+,necessidade_total_leitos
280540605000005,318.5786880615907,55.798691012258175,28.576508319124684,24.65799045596712,29.894706696727447,11.293655060881052,0.359295511920473
280540605000006,173.61236406626196,34.99239944836529,15.573029056743698,13.437596978728676,18.747527928456194,7.082461648349134,0.20867814159923018
280540605000008,145.83438581566006,24.589253666418855,13.081344407664707,11.287581462132088,13.173938544320569,4.976864942083176,0.16179501277093053
280540605000009,116.32028392439551,23.643513140787363,10.433929468018277,9.003189975748212,12.667248600308241,4.785447059695361,0.1403722035912104
280540605000010,235.24475330978495,69.03905837109909,21.101454371887712,18.207943906177356,36.98836591290006,13.973505414310454,0.34349798175523427
280540605000011,268.2311024823747,48.23276680720621,24.06032989266901,20.7610873321358,25.841187144628805,9.762312001778536,0.306030884213136
280540605000012,173.61236406626196,27.426475243313337,15.573029056743698,13.437596978728676,14.694008376357557,5.551118589246618,0.18742676180013906
280540605000013,335.93992446821693,63.364615217310124,30.13381122479906,26.00175015383999,33.94822624882608,12.824998119983567,0.39158594272240754
280540605000014,220.4877023641527,48.23276680720621,19.7777469020645,17.065748162985418,25.841187144628805,9.762312001778536,0.2756734939553168
280540605000015,190.97360047288817,27.426475243313337,17.13033196241807,14.781356676601543,14.694008376357557,5.551118589246618,0.19846581280298245
280540605000016,223.0918878251466,27.426475243313337,20.01134233791565,17.267312117666346,14.694008376357557,5.551118589246618,0.2188880571582427
280540605000018,104.16741843975718,34.0466589227338,9.343817434046219,8.062558187237206,18.240837984443864,6.89104376596132,0.16186551511297034
280540605000020,243.05730969276675,41.612583127785754,21.802240679441176,18.812635770220147,22.294357536542503,8.422386825063835,0.2714293029348085
280540605000021,54.68789468087252,9.457405256314944,4.905504152874265,4.232843048299532,5.066899440123295,1.9141788238781443,0.06133723540782053
280540605000025,476.5659393618891,69.03905837109909,42.747964760761455,36.88620370661022,36.98836591290006,13.973505414310454,0.4969407906947572
