X,Y,MEAN_X,MEAN_Y,ID_divisao
-47.8637744608866,-23.3493823648184,-47.863774460886560,-23.349382364818371,355400305_3554003096
-45.1513506534537,-22.7892167478573,-45.151350653453662,-22.789216747857349,351840405_3518404027
-47.7945041934585,-21.1117281539277,-47.794504193458543,-21.111728153927714,354340205_3543402011
-47.8520891489017,-23.3591559494248,-47.852089148901747,-23.359155949424764,355400305_3554003095
-45.1510490647227,-22.7765374085938,-45.151049064722748,-22.776537408593839,351840405_3518404026
-47.7682325977598,-21.1378779927008,-47.768232597759798,-21.137877992700798,354340205_3543402014
-45.2198807101779,-22.7989594476468,-45.219880710177875,-22.798959447646777,351840405_3518404029
-47.7774512963279,-21.1356887462658,-47.777451296327939,-21.135688746265785,354340205_3543402013
-45.2404377513084,-22.8062274264701,-45.240437751308370,-22.806227426470105,351840405_3518404028
-47.5646311703015,-21.4729364321783,-47.564631170301517,-21.472936432178258,355090205_.
-45.2003389395032,-22.8032534409991,-45.200338939503155,-22.803253440999075,351840405_3518404012
-45.2057738958513,-22.8040390258224,-45.205773895851245,-22.804039025822394,351840405_3518404011
-47.7759064673074,-21.2033507206823,-47.775906467307387,-21.203350720682277,354340205_3543402021
-45.1880676976315,-22.7979405842673,-45.188067697631475,-22.797940584267334,351840405_3518404014
-47.7779652350649,-21.1849646595679,-47.777965235064926,-21.184964659567886,354340205_3543402020
-50.4848850336554,-20.1982731522845,-50.484885033655374,-20.198273152284493,355695805_.
-45.1980838257975,-22.7994808956103,-45.198083825797497,-22.799480895610252,351840405_3518404013
-47.873081918128,-20.2480305464877,-47.873081918128001,-20.248030546487666,352410515_.
-49.2209786121156,-21.8953134880293,-49.220978612115587,-21.895313488029345,354250305_.
-45.8430169492994,-23.535585490106,-45.843016949299383,-23.535585490106030,354500105_.
-45.1795485590893,-22.8212550932524,-45.179548559089312,-22.821255093252393,351840405_3518404010
-50.7216075595776,-21.7211106083479,-50.721607559577564,-21.721110608347875,354380805_.
-45.0475421771303,-23.3989416733669,-45.047542177130289,-23.398941673366888,355540605_.
-47.1998010720791,-23.5295053017221,-47.199801072079133,-23.529505301722089,352840305_.
-47.6608722779138,-22.7248745173326,-47.660872277913825,-22.724874517332584,353870905_3538709038
-47.6669093730455,-22.7308329077888,-47.666909373045527,-22.730832907788816,353870905_3538709037
-47.6770515878703,-22.7564816212259,-47.677051587870253,-22.756481621225905,353870905_3538709039
-50.6963360835105,-20.2451449322372,-50.696336083510474,-20.245144932237171,354765005_.
-47.6624791504797,-22.7467654492436,-47.662479150479697,-22.746765449243554,353870905_3538709034
-47.6621024823732,-22.7541055492383,-47.662102482373200,-22.754105549238279,353870905_3538709033
-47.6669567878711,-22.7362767015885,-47.666956787871086,-22.736276701588480,353870905_3538709036
-47.6587539785987,-22.7394840468028,-47.658753978598718,-22.739484046802769,353870905_3538709035
-47.5203522831928,-23.2158955559327,-47.520352283192800,-23.215895555932718,354060605_.
-47.8026402084612,-21.1160099604849,-47.802640208461227,-21.116009960484902,354340205_3543402009
-47.6413644849343,-22.7477346955031,-47.641364484934314,-22.747734695503134,353870905_3538709030
-47.8081591164349,-21.1259889250048,-47.808159116434943,-21.125988925004812,354340205_3543402008
-47.8420160816509,-23.3546407174348,-47.842016081650918,-23.354640717434759,355400305_3554003087
-47.6549573563324,-22.7549156043548,-47.654957356332375,-22.754915604354792,353870905_3538709032
-47.8720502413999,-23.3590707591585,-47.872050241399897,-23.359070759158545,355400305_3554003086
-47.6494904799387,-22.7461337416733,-47.649490479938734,-22.746133741673273,353870905_3538709031
-48.5136331514081,-23.547926393693,-48.513633151408079,-23.547926393692990,350945215_.
-47.7960637261219,-21.1419844071964,-47.796063726121865,-21.141984407196436,354340205_3543402005
-47.8474549100759,-23.3561787683367,-47.847454910075875,-23.356178768336736,355400305_3554003089
-47.8135283303119,-21.1348381652044,-47.813528330311875,-21.134838165204361,354340205_3543402004
-46.6604970142618,-23.465253061303,-46.660497014261821,-23.465253061302992,355030813_.
-47.8518236696257,-23.3378405064428,-47.851823669625659,-23.337840506442753,355400305_3554003088
-51.8310986075579,-21.302127311065,-51.831098607557870,-21.302127311065000,353640605_.
-45.2108742307271,-22.8028888967731,-45.210874230727107,-22.802888896773080,351840405_3518404019
-47.8243529074295,-21.1246586961603,-47.824352907429478,-21.124658696160338,354340205_3543402007
-47.8395184646972,-23.3516782520805,-47.839518464697207,-23.351678252080493,355400305_3554003083
-47.7876343104008,-21.1543581340315,-47.787634310400797,-21.154358134031476,354340205_3543402006
-47.8478288083547,-23.3651739920569,-47.847828808354755,-23.365173992056853,355400305_3554003082
-47.8093804353232,-21.1803993591491,-47.809380435323163,-21.180399359149128,354340205_3543402001
-47.8279493224623,-23.3458067579698,-47.827949322462253,-23.345806757969811,355400305_3554003085
-49.6279079230363,-23.0578072970943,-49.627907923036304,-23.057807297094257,352090505_.
-45.1760702484529,-22.7966276453506,-45.176070248452881,-22.796627645350604,351840405_3518404016
-46.7296638734863,-22.326565640385,-46.729663873486345,-22.326565640384956,352260415_.
-47.8535525344268,-23.3428455692702,-47.853552534426797,-23.342845569270182,355400305_3554003084
-45.1809958687399,-22.800793876848,-45.180995868739878,-22.800793876848044,351840405_3518404015
-47.8180941836688,-21.1446334519002,-47.818094183668826,-21.144633451900170,354340205_3543402003
-47.8366064241801,-23.3540647136166,-47.836606424180061,-23.354064713616555,355400305_3554003090
-45.1404532332567,-22.8541574497524,-45.140453233256729,-22.854157449752410,351840405_3518404018
-47.800343941478,-21.1601006619415,-47.800343941477962,-21.160100661941513,354340205_3543402002
-45.1730080396882,-22.8022097136263,-45.173008039688192,-22.802209713626254,351840405_3518404017
-46.7039133503417,-23.5259501760574,-46.703913350341686,-23.525950176057357,355030848_.
-47.8478070569655,-23.3634150838362,-47.847807056965493,-23.363415083836195,355400305_3554003092
-45.1938064024499,-22.8183097866945,-45.193806402449916,-22.818309786694517,351840405_3518404001
-50.3793296278318,-19.9899899607134,-50.379329627831765,-19.989989960713419,353475705_.
-47.8575640647727,-23.3385533166312,-47.857564064772653,-23.338553316631216,355400305_3554003091
-47.7792671115053,-21.149517299442,-47.779267111505327,-21.149517299441985,354340205_3543402010
-45.1889999985218,-22.8257897474669,-45.188999998521794,-22.825789747466917,351840405_3518404003
-45.1850921162596,-22.816819042183,-45.185092116259625,-22.816819042182988,351840405_3518404002
-47.6989314425052,-23.3544589522905,-47.698931442505213,-23.354458952290500,352100205_.
-49.4423718212178,-21.5857926355172,-49.442371821217804,-21.585792635517169,350880110_.
-47.5928235261389,-22.730174338649,-47.592823526138865,-22.730174338648979,353870905_3538709019
-46.3639395586542,-23.5086506143496,-46.363939558654224,-23.508650614349602,352310705_3523107023
-46.297466417177,-23.4866448562622,-46.297466417177034,-23.486644856262156,352310705_3523107022
-47.6263788973814,-22.7623318278081,-47.626378897381358,-22.762331827808076,353870905_3538709027
-46.5181241815258,-23.5399055219929,-46.518124181525778,-23.539905521992917,355030891_.
-47.6087345826168,-22.7590936321568,-47.608734582616762,-22.759093632156755,353870905_3538709026
-46.3480718958553,-23.5025113285938,-46.348071895855270,-23.502511328593837,352310705_3523107024
-47.6608223694117,-22.7686000868713,-47.660822369411733,-22.768600086871292,353870905_3538709029
-47.6417807610373,-22.7637496954063,-47.641780761037325,-22.763749695406258,353870905_3538709028
-47.589291900056,-22.7690098893138,-47.589291900056040,-22.769009889313793,353870905_3538709023
-47.9769613168952,-21.2398968456287,-47.976961316895242,-21.239896845628664,351460105_.
-46.3770613321882,-23.93469072812,-46.377061332188184,-23.934690728119971,354850005_3548500067
-47.5844774275733,-22.7554775897124,-47.584477427573297,-22.755477589712445,353870905_3538709022
-46.3367775736692,-23.9327082665889,-46.336777573669160,-23.932708266588911,354850005_3548500066
-47.5970211806178,-22.7723544445482,-47.597021180617787,-22.772354444548156,353870905_3538709025
-47.8637785044017,-23.3468227213538,-47.863778504401658,-23.346822721353846,355400305_3554003079
-47.6001199048378,-22.7779752805497,-47.600119904837811,-22.777975280549693,353870905_3538709024
-46.3188500389418,-23.9659570679624,-46.318850038941775,-23.965957067962368,354850005_3548500068
-46.3308693546034,-23.8895733935393,-46.330869354603429,-23.889573393539347,354850005_3548500063
-47.8641177645118,-23.3279611332734,-47.864117764511803,-23.327961133273405,355400305_3554003076
-47.5720356377006,-22.7406180800841,-47.572035637700566,-22.740618080084143,353870905_3538709021
-46.3580776499752,-23.9310055610674,-46.358077649975179,-23.931005561067373,354850005_3548500065
-47.906679651368,-23.3632884689511,-47.906679651368009,-23.363288468951129,355400305_3554003075
-47.586644728993,-22.7003767046869,-47.586644728993008,-22.700376704686938,353870905_3538709020
-47.8522113280233,-23.3346516446926,-47.852211328023309,-23.334651644692602,355400305_3554003078
-45.1821156659963,-22.8129987878462,-45.182115665996335,-22.812998787846222,351840405_3518404009
-47.8552043455356,-23.3366023802701,-47.855204345535597,-23.336602380270083,355400305_3554003077
-45.181490390089,-22.8072375152114,-45.181490390089031,-22.807237515211447,351840405_3518404008
-47.8507816539275,-23.3623369767241,-47.850781653927498,-23.362336976724084,355400305_3554003072
-46.1921352143244,-23.884848654654,-46.192135214324445,-23.884848654653961,354850005_3548500061
-47.8644992384619,-23.3601770810695,-47.864499238461882,-23.360177081069462,355400305_3554003071
-46.2090287242224,-23.8918412389862,-46.209028724222378,-23.891841238986164,354850005_3548500060
-47.8374650514672,-23.3626800768654,-47.837465051467170,-23.362680076865399,355400305_3554003074
-45.2053444202229,-22.824104779821,-45.205344420222936,-22.824104779820967,351840405_3518404005
-47.8296619674835,-23.3569949632787,-47.829661967483453,-23.356994963278726,355400305_3554003073
-45.1957671591579,-22.8273325937055,-45.195767159157917,-22.827332593705474,351840405_3518404004
-45.1911739776907,-22.8079052157308,-45.191173977690731,-22.807905215730845,351840405_3518404007
-45.1997928530659,-22.8142844656109,-45.199792853065944,-22.814284465610854,351840405_3518404006
-47.8570256263166,-23.3419527477541,-47.857025626316648,-23.341952747754149,355400305_3554003081
-47.8348549375003,-23.3453952301645,-47.834854937500339,-23.345395230164492,355400305_3554003080
-50.445305171019,-21.5140203640221,-50.445305171018987,-21.514020364022052,351190410_.
-46.3427782792653,-23.4859072918256,-46.342778279265325,-23.485907291825590,352310705_3523107019
-46.1845955335387,-23.6736210794973,-46.184595533538655,-23.673621079497348,353060725_.
-46.3554352747559,-23.4913428340139,-46.355435274755926,-23.491342834013935,352310705_3523107016
-46.3619303130299,-23.4980366176805,-46.361930313029937,-23.498036617680530,352310705_3523107015
-47.6347128439271,-22.7507679668236,-47.634712843927133,-22.750767966823624,353870905_3538709009
-46.3401592626495,-23.4911776044504,-46.340159262649522,-23.491177604450364,352310705_3523107018
-47.6248335492361,-22.743003390108,-47.624833549236065,-22.743003390107951,353870905_3538709008
-46.3470200237542,-23.4945658639431,-46.347020023754240,-23.494565863943102,352310705_3523107017
-46.3401037397546,-23.4671728879368,-46.340103739754639,-23.467172887936801,352310705_3523107012
-46.360803936138,-23.4814311465756,-46.360803936138034,-23.481431146575595,352310705_3523107011
-47.6063239352906,-22.7301651054212,-47.606323935290625,-22.730165105421246,353870905_3538709016
-46.2891798082431,-23.4664699304706,-46.289179808243091,-23.466469930470598,352310705_3523107014
-47.6181046745258,-22.7245715508307,-47.618104674525803,-22.724571550830735,353870905_3538709015
-46.3184857974992,-23.4675631343097,-46.318485797499250,-23.467563134309739,352310705_3523107013
-47.6028640584322,-22.7419843058042,-47.602864058432154,-22.741984305804237,353870905_3538709018
-46.0542301365649,-23.8073310236033,-46.054230136564875,-23.807331023603346,350635905_3506359012
-49.8936841029635,-21.9080588874778,-49.893684102963455,-21.908058887477797,351730705_.
-47.6218156758143,-22.735736008792,-47.621815675814339,-22.735736008791974,353870905_3538709017
-46.0798316128095,-23.8095147287297,-46.079831612809521,-23.809514728729724,350635905_3506359011
-47.6359737642266,-22.7187166968343,-47.635973764226584,-22.718716696834274,353870905_3538709012
-46.2956248210559,-23.8861121697508,-46.295624821055917,-23.886112169750810,354850005_3548500056
-46.3080703416601,-23.4892462071109,-46.308070341660077,-23.489246207110916,352310705_3523107021
-46.0006042808441,-23.7905798633057,-46.000604280844065,-23.790579863305748,350635905_3506359014
-47.6290597906074,-22.7208933465189,-47.629059790607442,-22.720893346518864,353870905_3538709011
-47.8667738628874,-23.3629960004592,-47.866773862887428,-23.362996000459169,355400305_3554003069
-46.316148234773,-23.4812436823547,-46.316148234772960,-23.481243682354688,352310705_3523107020
-46.0185426441609,-23.7973752736589,-46.018542644160874,-23.797375273658851,350635905_3506359013
-47.6188691387454,-22.708442939363,-47.618869138745417,-22.708442939362985,353870905_3538709014
-46.2618772168434,-23.9041559482825,-46.261877216843395,-23.904155948282476,354850005_3548500058
-49.6545209623616,-20.6158389512738,-49.654520962361623,-20.615838951273776,355340105_.
-47.8450069073307,-23.3318982509154,-47.845006907330720,-23.331898250915383,355400305_3554003068
-47.6427864123084,-22.7126408237541,-47.642786412308446,-22.712640823754118,353870905_3538709013
-46.2832751932588,-23.9182885469862,-46.283275193258795,-23.918288546986219,354850005_3548500057
-47.4478660590367,-24.2903453953201,-47.447866059036734,-24.290345395320102,352990605_.
-46.3561442356702,-23.9637333623793,-46.356144235670250,-23.963733362379337,354850005_3548500052
-46.0804457414407,-23.7976617008605,-46.080445741440755,-23.797661700860488,350635905_3506359010
-46.3531766180393,-23.9611450505472,-46.353176618039335,-23.961145050547174,354850005_3548500051
-47.8609834731855,-23.3483916340824,-47.860983473185478,-23.348391634082443,355400305_3554003065
-47.6309315470017,-22.7316441183122,-47.630931547001673,-22.731644118312239,353870905_3538709010
